종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"024740","한일단조","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"29891328","500","14945664000","원(KRW)","권병호","043-536-5181","충청북도 진천군 덕산면 습지길 87 한일단조공업주식회사"
"005860","한일사료","KOSDAQ","중견기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"39403685","500","19701842500","원(KRW)","차상협","031-280-4024","경기도 용인시 기흥구 하갈로 127(하갈동) "
"300720","한일시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"69261540","500","34630770000","원(KRW)","전근식","02-531-7000","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"123840","한일진공","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"78305977","100","7830597700","원(KRW)","김지훈, 이청균","032-821-9300","인천광역시 남동구  남동동로 183번길 30 "
"002220","한일철강","KOSPI",,,"032401","1차 철강 제조업","12",,"26697460","500","13348730000","원(KRW)","엄정헌","02-2267-6161","서울특별시 중구  퇴계로27길 28 (한영빌딩 9층)"
"006390","한일현대시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"17774535","5000","88872675000","원(KRW)","전근식","02-520-2114","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"003300","한일홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"28815780","1000","31342450000","원(KRW)","허기호, 전근식(각자대표)","02-550-7901","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"007770","한일화학","KOSDAQ","중견기업부",,"032001","기초 화학물질 제조업","12",,"3510000","500","1755000000","원(KRW)","대표이사 사장 윤성진","02  -3448-4253","충청남도 당진시 석문면 산단3로6길 47 - "
"051600","한전KPS","KOSPI",,,"064203","전기 및 통신 공사업","12",,"45000000","200","9000000000","원(KRW)","김홍연","061-345-2000","전라남도 나주시 문화로 211 -"
"052690","한전기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"38220000","200","7644000000","원(KRW)","김성암","054-421-3114","경상북도 김천시 혁신로 269 (율곡동)"
"130660","한전산업","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"32600000","500","16300000000","원(KRW)","김평환","02-2250-2700","서울특별시 중구  서소문로 115 한산빌딩 "
"107640","한중엔시에스","KONEX","일반기업부",,"033003","자동차 신품 부품 제조업","12","IBK증권","3996428","500","1998214000","원(KRW)","김환식","054-337-5050","경북 영천시 채신동 영천일반산업단지 9B 1L"
"002320","한진","KOSPI",,,"084903","도로 화물 운송업","12",,"14947628","5000","74738140000","원(KRW)","노삼석","02-728-5114","서울특별시 중구 남대문로 63 한진빌딩 "
"003480","한진중공업홀딩스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"29529812","5000","155149060000","원(KRW)","조남호, 조원국","02-2049-2395","경기도 남양주시 별내3로 391 관리동 1층"
"180640","한진칼","KOSPI",,,"085101","항공 여객 운송업","12",,"66739105","2500","168189677500","원(KRW)","조원태, 석태수","02-726-6166","서울특별시 중구 서소문로 117 -"
"005110","한창","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"66790269","500","33395134500","원(KRW)","최 승 환","02-850-6545","부산광역시 연제구 중앙대로 1052 501호(연산동)"
"043090","한창바이오텍","KOSDAQ","투자주의환기종목(소속부없음)",,"074607","기타 전문 도매업","12",,"37225728","500","18612864000","원(KRW)","최승환","02-569-7610","서울특별시 금천구 디지털로9길 41 삼성아이티해링턴타워 16층 "
"079170","한창산업","KOSDAQ","중견기업부",,"032402","1차 비철금속 제조업","12",,"5200000","500","2600000000","원(KRW)","강호익, 강상균(각자대표)","(031)353-2970","경기도 화성시 양감면 암소고개로 227-14 "
"009460","한창제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"59667486","500","29833743000","원(KRW)","김길수","055-370-2000","경상남도 양산시  웅상대로 1564 (주)한창제지"
"086960","한컴MDS","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8862608","500","4861725000","원(KRW)","이창열","031-627-3000","경기도 성남시 분당구 대왕판교로 644번길 49 
한컴타워 3층
(경기도 성남시 삼평동 676번지 한컴타워 3층) "
"372910","한컴라이프케어","KOSPI",,,"032701","의료용 기기 제조업","12",,"27674406","200","5534881200","원(KRW)","우준석","031-5183-9021","경기도 용인시 처인구 양지면 중부대로1960번길 53 "
"054920","한컴위드","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"28217081","500","14108540500","원(KRW)","김현수, 송상엽(각자대표)","031-622-6300","경기도 성남시 분당구 대왕판교로644번길 49 5층, 9층"
"002680","한탑","KOSDAQ","투자주의환기종목(소속부없음)",,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"28269988","500","14134994000","원(KRW)","하상경","051 -626 -2841","부산 남구 대연3동 598-7 "
"066110","한프","KOSDAQ","투자주의환기종목(소속부없음)",,"032603","컴퓨터 및 주변장치 제조업","12",,"76844272","500","38422136000","원(KRW)","위용현","043-536-7561","충청북도 진천군 덕산면 이덕로 681 -"
"000880","한화","KOSPI",,,"032004","기타 화학제품 제조업","12",,"74958735","5000","489550145000","원(KRW)","금춘수, 옥경석, 김승모, 김맹윤","02-729-1114","서울특별시 중구  청계천로 86 24층"
"088350","한화생명","KOSPI",,,"116501","보험업","12",,"868530000","5000","4342650000000","원(KRW)","여승주","02-789-5114","서울특별시 영등포구 63로 50 "
"000370","한화손해보험","KOSPI",,,"116501","보험업","12",,"116738915","5000","583694575000","원(KRW)","강성수","02-1566-8000","서울특별시 영등포구  여의대로 56 한화손해보험(주)"
"009830","한화솔루션","KOSPI",,,"032001","기초 화학물질 제조업","12",,"191278497","5000","978240655000","원(KRW)","이구영, 김희철, 류두형, 김동관, 김은수","02-729-2700","서울특별시 중구 청계천로 86 한화빌딩 "
"272210","한화시스템","KOSPI",,,"032602","전자부품 제조업","12",,"188919389","5000","944596945000","원(KRW)","어성철","02-729-4605","경상북도 구미시 1공단로 244 "
"012450","한화에어로스페이스","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"50630000","5000","265650000000","원(KRW)","Shin Hyun Woo","055-260-2114","경상남도 창원시 성산구  창원대로 1204 "
"003530","한화투자증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"214547775","5000","1096738875000","원(KRW)","권희백","02-3772-7000","서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사"
"386580","한화플러스제2호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4160000","100","416000000","원(KRW)","이동헌","02-3772-7097","서울특별시 영등포구 여의대로 56 "
"195870","해성디에스","KOSPI",,,"032602","전자부품 제조업","12",,"17000000","5000","85000000000","원(KRW)","조병학","07047610000","경상남도 창원시 성산구 웅남로 726 "
"034810","해성산업","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"26356298","500","13678149000","원(KRW)","정한수","02-528-1246","서울 강남구 대치3동 942 "
"076610","해성옵틱스","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"114442117","500","57221058500","원(KRW)","조철","031-292-1555","경기도 화성시 봉담읍 효행로184번길 66 "
"059270","해성티피씨","KOSDAQ","기술성장기업부","기술성장기업","032509","기타 금속 가공제품 제조업","12",,"9460000","500","4730000000","원(KRW)","이건복","032-820-3412","인천광역시 남동구 능허대로 551 "
"101530","해태제과식품","KOSPI",,,"031007","기타 식품 제조업","12",,"29116822","500","14558411000","원(KRW)","신정훈","02-709-7766","충청남도 천안시 서북구 성거읍 천흥8길 67-26 "
"220180","핸디소프트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19408000","500","9704000000","원(KRW)","이준희","070-4483-9000","경기도 안양시 동안구 부림로170번길 41-22 4층(관양동) "
"143210","핸즈코퍼레이션","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"21863268","500","10931634000","원(KRW)","승현창","032-870-9600","인천광역시 서구 가정로37번길 50 "
"900270","헝셩그룹","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"80000000","무액면","416446347","중국위안(CNY)","후이만킷","86-595-85225128","ROOM 6, 3F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong "
"084990","헬릭스미스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"37689326","500","18844663000","원(KRW)","김선영, 유승신(각자 대표이사)","02-2102-7200","서울특별시 강서구 마곡중앙8로7길 21 - "
"000720","현대건설","KOSPI",,,"064102","토목 건설업","12",,"111355765","5000","562052290000","원(KRW)","윤영준","02-746-1114","서울특별시 종로구  율곡로 75 "
"267270","현대건설기계","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"19700793","5000","98503965000","원(KRW)","최철곤","031-8006-6000","서울특별시 종로구 율곡로 75 "
"170030","현대공업","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"15340000","500","7670000000","원(KRW)","강현석","052-276-1900","울산광역시 북구 매곡산업로 528(매곡동) "
"005440","현대그린푸드","KOSPI",,,"074701","종합 소매업","12",,"97704482","500","48852241000","원(KRW)","박홍진 (단독 대표이사)","031-525-2233","경기도 용인시 수지구 문인로 30 "
"086280","현대글로비스","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"37500000","500","18750000000","원(KRW)","김정훈","02-6191-9114","서울특별시 성동구 왕십리로 83-21 -"
"042670","현대두산인프라코어","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"197436281","1000","197436281000","원(KRW)","조영철","032-211-1114","인천광역시 동구  인중로 489(화수동) "
"064350","현대로템","KOSPI",,,"033102","철도장비 제조업","12",,"109142293","5000","545711465000","원(KRW)","이용배","055-273-1341","경상남도 창원시 의창구  창원대로 488 "
"079430","현대리바트","KOSPI",,,"033201","가구 제조업","12",,"20535282","1000","20535282000","원(KRW)","윤기철","02-3480-8001","경기도 용인시 처인구  남사면 경기동로 316 리바트"
"012330","현대모비스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"94573094","5000","490969315000","원(KRW)","정의선, 조성환","02-2018-5114","서울 강남구 역삼1동 로담코빌딩 140-2"
"319400","현대무벡스","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"105102324","100","10510232400","원(KRW)","현기봉","02-2072-6000","서울시 종로구 율곡로 194 현대그룹빌딩"
"010620","현대미포조선","KOSPI",,,"033101","선박 및 보트 건조업","12",,"39942149","5000","199710745000","원(KRW)","신현대","052-250-3114","울산광역시 동구 방어진순환도로 100 (주)현대미포조선"
"048410","현대바이오","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"38676820","500","19338410000","원(KRW)","오상기","070-7008-0114","경상북도 김천시  아포읍 아포공단길 106 "
"052260","현대바이오랜드","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"15000000","500","7500000000","원(KRW)","이희준","043-249-6720","충청북도 청주시 흥덕구 오송읍 오송생명2로 22 SK 바이오랜드 오송공장 "
"069960","현대백화점","KOSPI",,,"074701","종합 소매업","12",,"23402441","5000","117012205000","원(KRW)","정지선, 장호진, 김형종 (각자대표)","02-549-2233","서울특별시 강남구 테헤란로98길 12 -"
"004560","현대비앤지스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"15078811","5000","75943315000","원(KRW)","- 정일선","055-268-4114","경상남도 창원시 성산구  적현로 124 "
"016790","현대사료","KOSDAQ","중견기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"6150486","500","3075243000","원(KRW)","김 종 웅","041-563-8200","충청남도 천안시 동남구 용수골길 23 현대사료(주) "
"004310","현대약품","KOSPI",,,"032102","의약품 제조업","11",,"32000000","500","16000000000","원(KRW)","이상준","041-570-5114","충청남도 천안시 동남구  풍세면 잔다리길 55 "
"322000","현대에너지솔루션","KOSPI",,,"032601","반도체 제조업","12",,"11200000","5000","56000000000","원(KRW)","박종환","1522-5001","경기도 성남시 분당구 분당로 55, 4층 퍼스트타워 "
"041440","현대에버다임","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"17915944","500","8957972000","원(KRW)","임명진","(043)530-3300","충청북도 진천군  진천읍 부영길 49 "
"039010","현대에이치티","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"8625000","500","4312500000","원(KRW)","이건구","02-2240-9218","서울특별시 영등포구  여의대방로 107 (신길동,현대통신빌딩)"
